Cockatoo_industrial_Nathaniel,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
149.65,2.8,0.6,1004.6,250.0,3.6
142.575,3.3,0.6,1003.3,190.0,2.1
149.05,2.2,0.0,1003.2,140.0,2.6
151.8,1.7,-0.6,1003.2,110.0,2.1
133.425,1.7,0.0,1001.6,110.0,3.6
120.925,2.2,0.6,1000.9,130.0,3.6
45.275,2.8,0.6,1000.1,140.0,3.6
7.375,2.8,1.1,999.8,150.0,4.6
6.95,2.2,0.6,1000.1,90.0,2.1
7.175,3.3,1.7,999.5,170.0,4.1
7.0,3.3,2.2,998.9,150.0,2.6
8.225,3.3,2.2,998.0,180.0,2.6
8.325,3.3,2.2,997.3,150.0,3.1
8.375,2.8,1.7,996.7,170.0,4.1
80.0,3.9,2.2,995.8,180.0,2.1
149.4,3.3,2.2,996.0,310.0,2.6
157.6,3.9,2.2,996.3,310.0,3.1
156.0,3.3,0.6,996.0,270.0,3.6
190.425,3.9,-0.6,996.1,260.0,3.6
192.175,4.4,-1.1,995.6,240.0,3.6
192.65,3.9,-1.7,995.6,260.0,4.6
193.4,3.9,-1.7,995.2,270.0,4.6
193.7,3.3,-2.8,994.7,270.0,8.2
198.15,2.8,-2.2,994.9,260.0,9.3
208.775,2.2,-1.1,995.7,260.0,4.1
209.325,2.2,-1.1,995.9,280.0,5.1
208.4,1.7,-0.6,996.6,270.0,5.7
161.475,1.7,0.0,997.8,280.0,5.7
147.9,1.1,0.0,999.1,280.0,5.7
46.8,1.1,-0.6,1000.2,290.0,9.3
8.775,1.1,-0.6,1000.8,290.0,4.6
8.925,0.6,-0.6,1001.1,260.0,5.7
8.95,1.1,-2.8,1001.5,270.0,7.2
9.075,1.1,-3.3,1001.5,270.0,6.7
9.225,1.7,-3.3,1001.5,260.0,7.2
8.95,1.1,-2.8,1002.0,270.0,6.2
8.9,0.6,-2.2,1002.3,270.0,7.2
34.475,0.6,-2.8,1002.3,270.0,4.6
202.75,0.0,-6.1,1002.5,270.0,9.8
214.0,0.0,-6.0,1002.5,290.0,6.2
211.4,-0.6,-3.9,1003.8,310.0,5.1
210.9,-0.6,-3.9,1004.1,290.0,6.2
208.05,0.0,-5.0,1004.1,270.0,7.2
194.45,0.0,-6.7,1003.9,270.0,10.3
200.925,0.6,-6.7,1003.0,270.0,8.2
197.55,0.0,-6.1,1002.3,290.0,8.8
194.3,0.0,-6.1,1002.0,300.0,7.7
192.875,0.0,-5.6,1001.9,270.0,5.7
193.7,0.6,-6.7,1002.0,270.0,9.3
190.9,0.0,-5.6,1002.3,260.0,6.7
159.675,0.0,-5.6,1002.7,260.0,6.2
147.525,-0.6,-5.6,1002.9,260.0,5.1
46.9,-1.7,-3.3,1003.3,250.0,4.1
8.85,-1.1,-4.4,1003.4,270.0,7.2
8.675,-1.7,-5.0,1003.3,270.0,5.7
8.475,-1.7,-5.0,1003.4,270.0,6.7
8.55,-1.7,-4.4,1003.2,270.0,5.1
8.875,-1.7,-5.0,1002.8,270.0,7.2
8.475,-1.7,-5.6,1002.9,260.0,6.2
8.6,-2.2,-5.0,1003.2,270.0,5.7
25.5,-2.2,-5.0,1002.7,270.0,6.2
99.15,-2.2,-5.0,1002.7,260.0,3.6
186.25,-2.2,-5.6,1003.0,270.0,4.1
196.125,-2.2,-5.6,1003.2,260.0,5.7
195.8,-2.2,-7.2,1003.7,270.0,7.7
195.0,-2.2,-7.2,1004.0,260.0,7.7
195.3,-2.8,-6.1,1004.9,260.0,5.1
195.25,-2.8,-5.6,1004.9,220.0,4.1
195.5,-2.2,-5.6,1004.5,220.0,4.1
194.925,-1.7,-5.6,1003.7,220.0,4.6
194.95,-2.8,-4.4,1003.8,220.0,4.1
194.775,-2.2,-5.0,1003.7,230.0,6.2
194.625,-1.7,-5.6,1003.7,210.0,4.1
188.825,-1.7,-6.1,1003.9,220.0,3.6
160.125,-1.7,-6.1,1004.3,230.0,3.1
147.275,-1.7,-6.1,1004.4,220.0,4.6
45.725,-1.7,-6.1,1004.5,230.0,3.6
8.4,-1.7,-6.1,1004.6,220.0,3.6
8.55,-1.7,-5.6,1004.4,210.0,4.6
8.6,-1.7,-5.6,1004.1,230.0,3.6
8.3,-1.7,-5.6,1003.6,230.0,4.1
8.75,-1.7,-5.6,1003.2,220.0,3.6
8.675,-1.7,-6.1,1003.2,220.0,4.1
8.6,-1.7,-6.1,1003.5,230.0,4.6
25.425,-1.7,-6.7,1003.5,230.0,4.1
99.725,-1.7,-6.7,1003.8,230.0,4.6
186.6,-1.7,-6.7,1003.9,230.0,4.1
195.85,-2.2,-6.7,1004.0,230.0,2.6
196.0,-2.2,-6.7,1004.2,220.0,4.6
195.125,-2.8,-5.0,1005.4,270.0,4.1
194.2,-2.2,-4.4,1005.8,230.0,3.1
197.025,-1.7,-5.0,1005.9,240.0,4.6
197.85,-3.0,-4.0,1005.9,320.0,3.6
195.6,-1.7,-6.1,1005.3,290.0,3.1
195.4,-1.1,-8.9,1004.7,260.0,5.7
195.25,-1.1,-7.8,1004.9,310.0,5.1
196.575,-2.2,-7.8,1005.7,310.0,4.6
193.1,-2.8,-7.8,1006.3,330.0,3.6
162.65,-3.3,-8.3,1006.8,320.0,5.1
151.025,-3.3,-8.3,1007.4,280.0,4.1
50.35,-3.9,-8.3,1007.7,320.0,3.6
12.05,-5.0,-8.9,1007.7,310.0,4.1
11.925,-5.0,-9.4,1007.4,260.0,3.6
11.975,-5.0,-8.9,1007.7,250.0,2.6
12.4,-6.1,-10.6,1007.9,320.0,2.6
12.2,-7.2,-11.1,1007.8,300.0,3.1
12.65,-7.2,-10.6,1007.4,280.0,2.6
12.65,-7.2,-10.0,1007.7,250.0,1.5
29.075,-7.2,-9.4,1007.8,270.0,3.1
104.25,-6.7,-7.8,1008.0,290.0,5.1
201.2,-7.2,-8.9,1009.0,340.0,2.6
199.75,-7.2,-8.9,1009.6,350.0,2.1
197.45,-6.7,-9.4,1010.2,280.0,3.1
196.825,-5.6,-10.0,1010.7,310.0,4.6
195.275,-6.1,-10.6,1011.2,290.0,6.2
190.375,-5.0,-10.6,1010.9,290.0,6.2
191.05,-5.6,-9.4,1010.8,320.0,3.6
191.175,-5.6,-8.9,1011.1,320.0,4.6
190.725,-5.6,-9.4,1011.3,320.0,5.1
190.425,-7.2,-10.6,1012.0,330.0,3.6
189.175,-7.2,-11.1,1012.7,350.0,4.1
160.725,-8.9,-11.7,1013.4,0.0,0.0
148.9,-8.9,-11.7,1014.2,350.0,2.1
46.925,-10.0,-12.8,1014.6,0.0,0.0
8.675,-13.9,-16.1,1014.9,0.0,0.0
8.525,-13.9,-15.6,1014.5,80.0,1.5
9.4,-13.9,-16.1,1014.5,80.0,2.1
9.175,-15.0,-17.2,1014.8,90.0,1.5
8.95,-12.2,-13.9,1014.3,90.0,2.1
8.525,-11.1,-12.2,1014.3,140.0,1.5
8.925,-10.6,-12.2,1013.3,170.0,2.1
25.8,-10.0,-12.2,1012.4,140.0,2.1
183.55,-8.9,-12.8,1010.8,130.0,2.6
194.05,-7.8,-11.7,1010.1,140.0,4.1
194.25,-7.2,-10.0,1009.6,140.0,5.7
192.675,-7.2,-9.4,1009.6,130.0,4.1
191.65,-5.6,-8.9,1008.2,120.0,5.7
190.675,-5.6,-7.8,1007.3,120.0,5.1
190.7,-4.4,-7.2,1006.2,140.0,5.7
182.45,-3.3,-7.2,1005.2,150.0,5.1
174.875,-3.9,-6.7,1004.8,150.0,6.2
171.775,-3.3,-7.2,1004.8,130.0,4.6
172.55,-3.3,-5.6,1005.6,140.0,3.6
168.8,-3.9,-5.6,1006.3,130.0,2.6
147.55,-3.9,-5.6,1007.0,160.0,2.6
134.975,-3.3,-5.6,1007.4,160.0,2.6
46.55,-3.3,-5.0,1007.4,150.0,3.6
8.375,-3.3,-5.0,1007.3,150.0,3.1
8.425,-2.8,-4.4,1007.1,160.0,3.1
8.875,-2.2,-3.3,1007.0,180.0,3.1
8.525,-2.2,-3.3,1006.6,170.0,2.6
8.7,-1.1,-2.2,1006.7,170.0,2.1
8.6,-1.1,-2.2,1007.7,220.0,2.1
8.85,-0.6,-1.7,1008.4,310.0,4.1
25.4,0.0,-4.4,1008.9,270.0,5.1
164.15,0.0,-5.6,1009.6,250.0,7.2
173.275,0.0,-5.6,1010.2,250.0,5.7
186.0,0.0,-5.0,1010.9,260.0,3.6
185.5,0.0,-5.6,1011.3,280.0,3.6
184.225,0.6,-6.1,1011.5,270.0,5.1
168.425,1.7,-5.6,1011.7,270.0,5.7
165.825,1.1,-5.6,1011.5,300.0,6.2
173.6,1.1,-5.0,1011.5,310.0,6.7
168.725,1.1,-6.1,1011.7,290.0,6.2
145.925,1.1,-6.7,1012.4,290.0,5.1
143.475,1.1,-7.8,1013.5,280.0,6.2
144.85,0.6,-8.3,1014.5,270.0,5.7
139.4,-0.6,-7.8,1015.5,270.0,4.6
127.0,-1.7,-8.3,1016.0,240.0,3.1
24.8,-2.2,-8.3,1016.8,260.0,2.1
8.4,-2.2,-8.3,1017.1,280.0,4.1
8.05,-2.8,-8.3,1017.1,270.0,2.6
7.975,-7.2,-10.0,1016.8,0.0,0.0
8.725,-3.9,-8.9,1016.4,180.0,2.6
8.725,-3.3,-8.3,1015.7,220.0,2.6
8.525,-3.3,-8.3,1015.9,190.0,3.1
8.7,-2.8,-7.8,1015.7,170.0,3.1
10.825,-2.2,-7.2,1015.9,270.0,3.6
63.775,-3.3,-4.4,1016.3,260.0,3.1
140.9,-3.3,-5.0,1016.5,220.0,2.1
150.85,-2.8,-5.6,1017.4,290.0,4.1
149.6,-3.9,-5.6,1018.2,310.0,3.1
140.65,-3.9,-5.0,1018.5,320.0,3.1
135.1,-3.9,-5.6,1018.8,290.0,3.6
135.125,-3.3,-5.6,1018.9,300.0,3.6
140.275,-3.3,-5.6,1018.6,330.0,4.1
134.875,-3.3,-6.1,1018.3,290.0,5.1
128.3,-2.8,-7.8,1018.4,300.0,8.2
120.175,-1.7,-8.3,1018.6,290.0,8.2
123.475,-2.8,-10.0,1019.4,280.0,6.2
126.8,-2.8,-10.0,1020.1,290.0,6.2
120.95,-3.9,-10.6,1021.2,290.0,4.1
108.775,-5.0,-12.2,1022.4,280.0,7.7
31.85,-5.0,-12.2,1022.6,280.0,7.2
8.425,-5.6,-11.7,1022.9,280.0,6.7
8.225,-6.1,-12.2,1023.4,280.0,8.2
8.4,-6.1,-11.7,1023.5,300.0,3.6
8.35,-7.2,-10.0,1023.2,0.0,0.0
8.65,-7.2,-10.6,1022.6,360.0,1.5
8.525,-7.8,-10.6,1022.6,0.0,0.0
8.45,-7.8,-10.6,1022.4,0.0,0.0
10.875,-7.8,-10.6,1022.1,100.0,1.5
68.25,-8.3,-10.6,1022.1,0.0,0.0
122.95,-8.3,-10.6,1022.0,0.0,0.0
131.025,-8.3,-10.0,1022.3,0.0,0.0
134.725,-8.3,-10.0,1022.6,0.0,0.0
138.575,-8.3,-10.0,1023.2,360.0,1.5
138.275,-7.8,-10.0,1023.1,350.0,2.6
136.75,-7.0,-10.0,1023.1,310.0,4.6
136.15,-7.2,-10.0,1022.7,310.0,4.1
135.975,-6.1,-12.2,1021.4,260.0,5.7
136.85,-6.1,-11.7,1020.8,290.0,7.2
138.25,-6.1,-12.2,1020.9,280.0,4.1
140.525,-6.7,-10.6,1021.4,330.0,5.7
136.55,-7.2,-10.6,1021.8,290.0,5.7
131.075,-7.8,-11.7,1022.4,270.0,5.7
118.5,-7.8,-14.4,1023.1,270.0,6.7
32.05,-8.9,-14.4,1023.6,280.0,4.6
8.3,-9.4,-14.4,1024.0,280.0,6.2
8.4,-9.4,-14.4,1024.5,280.0,5.7
8.4,-9.4,-13.9,1024.8,280.0,5.1
8.2,-8.9,-14.4,1025.1,270.0,6.7
8.475,-8.3,-13.9,1025.1,270.0,5.1
8.2,-8.9,-13.9,1025.2,270.0,5.1
8.475,-8.9,-13.9,1025.6,270.0,5.7
10.875,-8.3,-13.3,1025.7,280.0,6.2
69.075,-8.9,-13.3,1026.5,290.0,4.1
132.925,-8.9,-13.3,1026.7,270.0,7.7
141.35,-9.4,-13.9,1027.5,270.0,6.2
139.575,-9.4,-13.3,1027.8,270.0,5.7
138.4,-8.9,-13.3,1028.4,260.0,5.7
109.725,-7.2,-13.3,1028.7,260.0,7.2
73.675,-6.7,-12.8,1028.6,270.0,6.7
68.5,-5.6,-12.2,1027.4,240.0,5.7
67.3,-5.0,-12.2,1026.3,260.0,6.7
69.15,-3.3,-11.7,1025.2,230.0,5.1
116.225,-2.8,-11.7,1024.7,250.0,7.2
146.075,-2.8,-11.1,1025.1,260.0,6.2
147.3,-3.3,-11.7,1024.7,270.0,4.6
147.3,-4.4,-12.2,1024.5,230.0,3.6
122.6,-6.7,-12.2,1024.5,170.0,1.5
39.4,-9.4,-12.8,1024.5,210.0,1.5
17.65,-7.2,-12.8,1023.2,160.0,3.1
17.85,-5.0,-12.2,1022.3,170.0,2.1
17.325,-5.0,-11.7,1022.3,150.0,3.1
17.7,-5.0,-12.2,1021.6,170.0,3.1
17.7,-4.4,-11.7,1020.3,160.0,3.6
17.625,-4.4,-11.7,1018.5,150.0,4.6
17.45,-4.4,-11.7,1017.1,160.0,4.6
19.825,-4.4,-11.7,1015.7,170.0,6.2
77.475,-3.9,-11.7,1014.7,170.0,4.6
141.2,-3.3,-12.2,1014.1,170.0,4.1
149.95,-3.3,-11.7,1013.8,170.0,2.1
148.625,-2.2,-12.2,1013.1,190.0,4.6
146.25,-1.7,-11.7,1012.7,210.0,4.1
148.475,-1.1,-11.1,1012.1,220.0,4.6
148.75,-0.6,-9.4,1011.4,230.0,4.6
146.475,-0.6,-6.7,1010.7,210.0,7.2
146.575,-0.6,-5.6,1009.9,230.0,3.1
146.775,0.0,-5.0,1009.5,260.0,6.7
146.2,0.0,-5.6,1009.1,260.0,3.6
147.55,0.6,-5.6,1009.6,260.0,4.1
142.2,0.6,-5.6,1010.0,250.0,3.6
137.9,1.1,-5.6,1011.0,260.0,7.2
125.725,1.1,-5.6,1011.8,270.0,7.2
39.95,0.6,-3.9,1012.6,300.0,5.1
16.2,0.0,-3.9,1013.6,300.0,8.8
16.45,0.0,-5.0,1013.6,290.0,4.6
16.05,0.0,-5.0,1014.7,280.0,6.7
16.3,-1.1,-6.7,1015.6,300.0,8.2
16.475,-1.7,-7.8,1016.3,310.0,6.7
16.225,-2.2,-7.2,1017.6,310.0,6.2
16.175,-2.8,-6.1,1018.0,320.0,5.1
18.5,-3.3,-7.2,1018.5,300.0,5.1
76.175,-3.9,-7.2,1019.0,360.0,3.1
140.1,-5.6,-7.8,1018.9,350.0,1.5
149.325,-5.6,-7.2,1019.2,0.0,0.0
147.725,-5.6,-7.8,1020.4,360.0,2.1
146.45,-5.0,-7.8,1020.7,0.0,0.0
147.375,-3.9,-7.8,1020.8,0.0,0.0
146.6,-3.3,-7.2,1020.5,220.0,1.5
146.7,-1.7,-7.2,1020.1,0.0,0.0
142.75,-1.1,-7.2,1019.2,160.0,1.5
139.7,0.0,-7.8,1017.9,200.0,2.1
126.2,1.1,-8.3,1017.1,0.0,0.0
139.175,2.2,-7.8,1017.1,80.0,1.5
135.175,1.1,-7.8,1017.1,60.0,2.6
131.425,-0.6,-7.2,1017.1,60.0,2.6
118.6,-2.2,-7.8,1017.0,90.0,1.5
31.7,-2.8,-7.8,1016.5,80.0,2.1
7.5,-2.2,-7.2,1016.0,120.0,1.5
7.575,-2.2,-6.7,1015.6,80.0,1.5
7.6,-1.7,-6.1,1015.1,50.0,1.5
7.55,-1.1,-6.1,1014.7,70.0,3.1
7.575,-1.1,-5.6,1013.1,80.0,2.1
7.425,-1.1,-5.6,1012.3,70.0,3.1
9.775,-0.6,-5.0,1011.7,100.0,2.6
68.75,0.0,-4.4,1011.1,70.0,3.6
133.2,0.0,-3.3,1010.6,80.0,3.6
140.45,0.6,-2.2,1010.6,0.0,0.0
139.075,1.1,-2.2,1010.7,90.0,2.6
138.075,1.7,-2.2,1010.2,80.0,2.6
138.775,2.2,-1.1,1009.5,70.0,2.6
140.075,3.9,1.7,1008.4,120.0,3.6
140.65,3.0,2.0,1008.4,150.0,4.1
139.775,3.9,2.8,1005.4,130.0,4.1
139.2,3.9,2.8,1004.1,130.0,5.1
137.9,4.4,3.3,1002.8,120.0,5.7
136.475,3.9,2.8,1002.2,140.0,8.2
132.85,4.4,3.9,1001.3,150.0,7.2
129.45,5.0,3.9,1000.5,150.0,7.2
117.5,5.0,3.9,999.9,150.0,8.2
30.375,5.0,4.4,999.3,150.0,4.1
6.65,5.6,4.4,998.8,150.0,5.7
7.3,5.6,4.4,998.4,150.0,7.2
6.5,6.1,5.0,997.3,160.0,7.2
6.6,6.1,5.6,996.3,160.0,6.2
6.3,7.2,6.1,995.4,170.0,4.6
6.8,8.9,7.8,995.3,170.0,4.6
6.375,9.4,8.3,995.6,180.0,4.6
6.05,10.0,8.3,996.8,240.0,4.1
64.225,10.0,7.2,997.9,270.0,5.7
128.55,9.4,4.4,1000.0,280.0,6.2
137.05,7.2,3.3,1002.0,280.0,10.8
137.075,3.9,2.8,1004.6,330.0,7.2
135.575,3.3,1.1,1005.8,300.0,7.2
135.775,3.3,1.1,1007.2,280.0,6.2
124.0,3.0,-1.0,1007.2,340.0,5.1
134.45,2.2,-2.2,1008.9,320.0,4.6
135.275,2.8,-2.8,1008.5,320.0,6.7
134.625,1.7,-3.3,1008.3,320.0,5.1
132.95,2.2,-3.9,1008.6,320.0,5.1
133.3667,1.1,-4.4,1009.0,330.0,5.1
130.725,-0.6,-4.4,1009.6,340.0,5.1
129.1,-1.0,-4.0,1009.6,350.0,3.6
117.95,-2.2,-4.4,1010.4,330.0,4.1
31.375,-2.2,-5.0,1010.9,340.0,3.1
7.35,-2.8,-6.1,1010.3,360.0,3.6
7.6,-2.8,-6.1,1010.3,340.0,2.6
7.85,-3.9,-6.7,1008.8,20.0,3.1
7.65,-4.4,-6.1,1008.2,340.0,3.1
7.525,-5.6,-6.7,1008.4,340.0,3.1
7.725,-6.7,-7.8,1008.8,340.0,3.1
7.775,-6.7,-8.3,1009.2,310.0,3.6
66.275,-7.2,-8.3,1009.2,320.0,5.1
131.025,-7.8,-8.9,1009.5,310.0,6.2
141.375,-8.3,-10.0,1010.2,320.0,3.6
139.525,-9.4,-11.1,1011.0,320.0,4.6
137.65,-9.4,-12.2,1010.8,330.0,5.1
137.4,-9.4,-13.3,1011.1,340.0,7.2
138.45,-8.9,-12.8,1011.5,330.0,6.2
138.225,-8.9,-13.3,1011.9,330.0,7.7
145.0,-8.9,-14.4,1011.5,320.0,8.2
145.725,-9.0,-15.0,1011.5,340.0,11.3
136.45,-10.0,-15.6,1012.7,310.0,9.8
144.525,-10.0,-15.6,1013.5,320.0,8.8
143.1,-10.0,-15.6,1014.2,340.0,7.2
141.025,-10.6,-15.6,1015.4,320.0,4.6
140.425,-10.0,-15.0,1015.9,310.0,6.2
39.475,-9.4,-14.4,1016.4,310.0,7.2
15.575,-10.0,-15.0,1016.7,280.0,5.1
15.95,-9.4,-15.0,1016.9,280.0,6.2
15.575,-9.4,-13.9,1017.0,270.0,7.2
16.275,-8.9,-13.9,1017.9,270.0,7.7
16.45,-8.9,-13.9,1018.6,290.0,7.7
16.225,-8.3,-13.3,1019.9,280.0,6.7
16.25,-8.3,-13.3,1020.6,280.0,7.2
74.975,-7.8,-13.3,1021.6,280.0,7.2
139.55,-8.9,-13.9,1022.4,290.0,6.2
148.775,-8.3,-13.3,1022.7,280.0,7.2
147.25,-8.3,-13.3,1023.4,290.0,8.2
146.525,-7.8,-12.8,1023.7,290.0,7.7
146.5,-7.2,-12.2,1024.2,290.0,9.8
142.55,-6.7,-12.2,1024.4,290.0,8.2
140.675,-5.6,-11.7,1023.2,290.0,6.7
130.15,-5.0,-11.7,1022.5,290.0,4.1
138.0,-3.9,-11.7,1021.7,290.0,3.1
151.0,-4.4,-12.2,1021.7,250.0,3.1
152.825,-3.9,-12.2,1020.7,210.0,4.1
145.025,-4.4,-12.2,1019.6,180.0,4.1
141.775,-4.4,-11.1,1018.9,170.0,3.6
142.425,-5.6,-8.3,1018.0,150.0,4.1
40.025,-5.6,-7.8,1017.2,160.0,4.6
15.725,-5.6,-7.2,1015.2,160.0,5.1
15.675,-5.6,-7.8,1014.9,160.0,6.7
15.65,-5.6,-8.3,1014.3,160.0,5.1
15.75,-5.0,-8.3,1014.0,160.0,4.6
15.65,-4.4,-8.3,1012.7,160.0,6.7
15.825,-3.9,-8.3,1011.4,160.0,5.7
15.325,-3.9,-8.3,1010.7,150.0,5.7
15.725,-3.3,-8.3,1010.3,160.0,5.7
72.725,-3.3,-8.3,1010.5,150.0,4.1
138.575,-2.8,-7.8,1010.5,160.0,3.1
146.2,-2.2,-7.8,1010.7,170.0,3.6
145.2,-1.7,-7.8,1011.2,160.0,4.1
142.725,-0.6,-7.2,1011.7,170.0,2.1
139.2,1.7,-6.7,1012.2,170.0,1.5
139.475,1.7,-6.1,1012.1,200.0,3.6
132.9,3.3,-4.4,1012.1,220.0,2.6
140.125,3.9,-3.3,1012.4,270.0,1.5
143.75,3.9,-2.8,1013.2,320.0,3.1
142.525,3.3,-2.2,1014.0,330.0,3.1
142.35,2.8,-1.7,1014.7,330.0,2.6
141.725,2.2,-1.1,1015.9,330.0,3.1
140.15,1.7,-1.7,1016.5,0.0,0.0
141.825,1.7,-1.7,1017.5,320.0,1.5
38.8,1.1,-2.2,1018.1,40.0,1.5
14.25,0.0,-2.2,1018.5,0.0,0.0
14.925,0.0,-1.7,1018.5,0.0,0.0
15.525,0.0,-1.7,1018.7,0.0,0.0
15.175,0.0,-1.7,1018.4,0.0,0.0
15.35,0.0,-1.7,1018.4,0.0,0.0
15.35,0.0,-1.7,1017.5,80.0,1.5
15.3,0.6,-1.7,1016.9,90.0,1.5
15.4,0.6,-1.7,1015.9,90.0,1.5
71.875,0.6,-1.7,1015.4,80.0,1.5
127.8,1.1,-1.7,1014.1,110.0,2.6
127.8,1.1,0.0,1013.4,140.0,4.1
145.4,1.1,0.0,1013.1,140.0,4.1
147.125,1.1,0.0,1012.5,130.0,3.6
142.4,0.6,0.0,1010.5,120.0,3.6
141.85,0.6,0.0,1009.4,120.0,3.6
143.0,0.6,0.0,1007.7,130.0,6.2
141.725,0.6,-0.6,1006.6,130.0,4.1
143.925,0.6,-0.6,1005.3,140.0,5.7
144.525,0.0,-1.1,1006.0,170.0,4.6
143.45,0.6,-0.6,1005.3,170.0,4.1
141.225,0.6,0.0,1005.2,170.0,4.1
139.525,1.1,0.0,1004.7,190.0,4.1
140.675,1.1,0.0,1004.9,220.0,2.1
39.275,1.7,0.6,1005.1,290.0,3.6
15.225,1.7,0.6,1004.3,280.0,5.1
15.575,1.1,0.0,1003.9,280.0,4.1
15.8,1.1,0.0,1003.7,280.0,7.2
15.675,-0.6,-3.3,1006.2,290.0,11.3
15.7,-1.7,-4.4,1007.6,290.0,10.8
15.7,-2.2,-4.4,1007.9,290.0,10.8
15.875,-2.8,-5.0,1008.2,290.0,12.4
72.775,-2.8,-3.9,1009.2,290.0,11.3
138.0,-2.8,-3.9,1010.6,310.0,9.8
148.45,-3.3,-5.0,1012.1,310.0,11.3
146.4,-2.8,-5.6,1013.3,310.0,10.8
141.65,-2.8,-3.9,1014.0,300.0,8.8
133.2,-3.3,-4.4,1014.8,300.0,9.3
132.65,-2.8,-5.0,1015.0,300.0,11.8
145.475,-2.8,-6.1,1015.5,300.0,11.8
145.575,-3.3,-6.1,1015.9,300.0,12.9
147.125,-3.3,-6.7,1016.3,310.0,9.8
149.15,-3.3,-6.7,1017.0,300.0,12.9
149.325,-3.9,-7.8,1017.7,300.0,11.8
145.2,-3.9,-7.8,1017.9,300.0,10.8
141.475,-3.9,-7.8,1018.4,320.0,5.7
141.25,-4.4,-7.8,1018.4,320.0,5.1
39.65,-4.4,-7.8,1018.2,310.0,4.6
15.45,-4.4,-8.3,1018.1,300.0,7.2
15.8,-4.4,-7.8,1017.9,300.0,4.1
15.575,-4.4,-7.2,1017.4,310.0,4.6
15.725,-4.4,-7.2,1016.6,290.0,2.6
15.65,-4.4,-6.1,1016.3,280.0,1.5
15.45,-4.4,-6.1,1015.6,260.0,1.5
15.725,-5.0,-6.7,1014.9,230.0,1.5
15.525,-6.1,-8.3,1014.7,0.0,0.0
73.5,-8.3,-10.0,1014.9,0.0,0.0
140.875,-10.6,-12.2,1014.2,150.0,2.1
150.2,-10.6,-11.7,1013.8,130.0,2.1
149.85,-6.1,-8.3,1013.2,160.0,3.1
124.8,-4.4,-7.8,1012.5,160.0,5.1
71.25,-1.1,-6.7,1011.3,170.0,4.1
70.75,0.6,-5.6,1010.0,160.0,3.6
66.675,1.1,-5.0,1008.6,160.0,4.1
66.825,2.2,-5.0,1007.0,160.0,5.1
70.725,3.9,-5.0,1005.6,170.0,5.7
101.75,5.0,-6.1,1004.9,220.0,4.6
147.35,5.6,-6.1,1004.3,200.0,4.6
143.05,3.9,-4.4,1003.9,160.0,4.6
140.225,3.3,-4.4,1004.5,160.0,4.1
141.975,2.8,-3.9,1004.5,170.0,4.1
39.15,2.8,-3.9,1004.2,170.0,4.1
14.4,3.3,-3.9,1003.3,180.0,3.6
14.975,2.8,-3.9,1003.1,300.0,3.6
14.4,2.2,-3.9,1002.0,170.0,2.6
14.85,2.2,-3.3,1001.7,0.0,0.0
15.35,2.2,-2.2,1000.8,160.0,4.1
15.4,2.8,-0.6,1000.1,250.0,9.3
15.3,1.7,-0.6,999.2,130.0,2.1
15.3,2.2,-2.2,998.5,190.0,2.1
73.75,0.6,-1.1,998.1,110.0,2.1
141.525,0.6,-1.1,997.6,70.0,2.1
149.2,1.7,-1.7,996.7,160.0,3.6
148.575,1.7,-1.1,995.9,150.0,2.6
149.45,0.0,-0.6,996.7,300.0,5.7
144.075,0.0,-0.6,996.8,300.0,5.1
144.2,0.0,-0.6,996.9,310.0,5.1
140.775,0.6,-1.1,996.8,320.0,4.6
122.7,0.6,-2.2,996.5,320.0,6.2
124.15,0.0,-1.7,996.5,300.0,9.3
124.35,-1.1,-2.2,997.4,340.0,5.7
122.05,0.6,-3.9,997.7,300.0,6.7
120.95,0.6,-4.4,998.0,290.0,6.2
117.325,-1.1,-2.2,998.6,310.0,4.6
118.55,-1.1,-2.8,999.1,320.0,4.6
40.45,-1.7,-3.9,999.8,310.0,8.2
15.075,-2.8,-4.4,1000.7,300.0,7.2
15.5,-3.3,-5.0,1001.1,310.0,6.2
15.375,-3.3,-5.6,1001.0,300.0,9.3
15.4,-3.9,-6.7,1001.0,290.0,13.9
15.65,-5.0,-6.7,1001.6,310.0,7.7
15.475,-5.6,-7.2,1001.7,300.0,9.3
15.725,-5.6,-7.2,1001.9,310.0,7.2
16.35,-6.1,-8.3,1001.9,310.0,7.7
63.9,-6.7,-8.9,1002.4,300.0,9.8
127.925,-7.0,-8.0,1002.4,310.0,6.7
139.15,-7.2,-9.4,1004.8,310.0,7.2
150.775,-7.2,-10.0,1005.5,300.0,9.8
145.475,-7.2,-10.0,1005.9,300.0,9.3
144.725,-7.2,-9.4,1006.6,310.0,8.2
144.325,-6.7,-10.0,1006.9,300.0,8.2
134.925,-6.7,-10.0,1007.0,300.0,9.3
128.725,-6.1,-10.0,1007.4,310.0,8.8
147.1,-5.6,-9.4,1007.8,310.0,8.2
148.325,-6.1,-10.0,1008.4,300.0,6.7
145.25,-6.1,-10.0,1008.9,300.0,8.8
141.525,-6.1,-10.0,1009.9,310.0,7.2
142.1,-5.6,-9.4,1010.7,310.0,5.7
41.125,-5.6,-10.0,1011.1,310.0,4.6
15.475,-5.6,-9.4,1011.6,290.0,5.1
15.525,-5.6,-9.4,1011.6,280.0,6.7
