Eagle_education_Edith,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
159.2973,1.1,-14.4,1026.5,280.0,4.1
153.4083,0.6,-14.4,1026.2,260.0,4.1
169.3086,-0.6,-13.3,1026.5,250.0,2.6
153.1139,-1.1,-13.3,1026.7,240.0,2.6
155.4695,-1.1,-13.3,1026.3,230.0,2.6
141.9248,-1.7,-12.8,1026.2,240.0,1.5
128.0857,-2.8,-11.7,1025.7,230.0,1.5
134.5635,-1.1,-12.8,1025.2,230.0,1.5
125.4356,-2.8,-11.7,1024.4,180.0,2.1
115.7188,-2.2,-10.6,1023.5,0.0,0.0
115.4243,-2.2,-10.0,1023.2,180.0,2.1
90.985,-2.2,-10.6,1022.3,180.0,2.6
86.5682,-2.8,-10.0,1021.2,180.0,3.1
87.1571,-2.8,-8.9,1020.2,170.0,4.1
84.8015,-3.3,-7.2,1019.3,180.0,3.6
82.7404,-2.8,-6.7,1018.6,190.0,3.6
87.1571,-1.7,-5.6,1017.9,190.0,3.6
90.6905,-0.6,-5.6,1017.2,220.0,3.6
89.2183,1.1,-5.6,1016.2,230.0,3.6
93.3406,2.2,-6.7,1015.2,230.0,4.6
117.4855,2.8,-6.7,1013.9,240.0,3.1
109.2409,3.9,-7.2,1012.5,240.0,2.6
116.3077,4.4,-7.2,1011.2,230.0,3.6
132.5024,5.6,-7.8,1010.5,260.0,4.1
139.5692,6.1,-7.8,1010.6,240.0,3.6
141.0414,6.1,-7.2,1011.2,260.0,3.6
171.9587,5.0,-6.7,1011.9,260.0,2.1
169.0142,4.4,-6.7,1012.3,250.0,2.1
178.731,3.9,-7.2,1012.9,240.0,1.5
173.1365,3.3,-6.7,1012.6,0.0,0.0
173.1365,3.3,-6.1,1013.0,230.0,3.1
179.6144,3.9,-5.6,1013.5,230.0,2.6
173.7254,3.3,-5.0,1014.1,0.0,0.0
157.2362,3.9,-3.9,1014.3,230.0,3.1
161.6529,5.6,-3.9,1014.6,280.0,3.6
151.3472,5.6,-4.4,1015.3,300.0,2.6
118.9577,5.0,-5.0,1015.8,300.0,4.1
86.8627,4.4,-5.6,1016.6,310.0,3.6
94.5184,3.3,-6.1,1017.7,310.0,2.6
83.9182,2.8,-6.7,1018.7,280.0,2.1
95.1073,2.8,-6.1,1019.2,270.0,3.1
135.4469,4.4,-6.1,1019.6,300.0,3.1
146.636,6.1,-5.6,1020.7,320.0,4.1
132.7968,6.7,-5.6,1020.3,270.0,3.1
198.7536,7.8,-5.6,1019.9,300.0,3.6
206.9982,8.9,-5.6,1018.9,300.0,5.1
203.4648,10.0,-5.6,1018.4,300.0,4.6
233.2042,10.6,-3.9,1018.1,300.0,3.1
228.7875,10.6,-3.3,1017.7,230.0,4.1
240.8599,10.0,-3.3,1017.0,230.0,1.5
230.5542,8.3,-3.3,1017.5,0.0,0.0
229.3764,6.7,-3.3,1017.4,0.0,0.0
243.51,6.1,-3.3,1017.3,200.0,2.6
210.826,5.0,-1.7,1016.4,190.0,3.6
212.0038,4.4,-1.1,1016.3,200.0,2.6
212.8872,3.9,-0.6,1015.7,170.0,2.1
196.9869,3.9,-0.6,1014.9,180.0,1.5
196.9869,2.8,-0.6,1014.4,0.0,0.0
174.6087,1.7,-1.1,1013.7,100.0,1.5
160.1807,2.8,0.0,1013.0,0.0,0.0
147.2249,2.2,-0.6,1012.5,30.0,1.5
93.0461,3.3,0.0,1012.4,360.0,1.5
88.3349,3.3,0.0,1012.2,60.0,2.1
88.6294,2.8,0.0,1011.9,60.0,2.1
89.2183,4.4,1.1,1011.7,60.0,2.1
97.1684,6.1,1.1,1012.0,50.0,2.1
141.0414,6.1,1.7,1012.2,350.0,3.6
162.8307,4.4,3.3,1013.0,0.0,0.0
197.5758,5.6,5.0,1010.9,70.0,2.1
192.2757,6.1,5.6,1009.5,80.0,3.1
202.8759,6.7,5.6,1008.7,70.0,3.1
229.6708,6.7,6.1,1007.3,80.0,5.1
230.2597,6.7,6.1,1007.1,70.0,3.6
233.4987,6.1,5.6,1006.9,60.0,4.1
232.0264,5.0,5.0,1006.0,70.0,5.1
239.0932,4.4,4.4,1005.7,80.0,4.6
234.6765,4.4,4.4,1004.6,80.0,4.6
227.6097,4.4,4.4,1004.1,70.0,4.1
219.954,4.4,4.4,1003.1,70.0,2.6
215.2428,4.4,4.4,1001.8,80.0,2.1
224.3707,4.4,4.4,1000.9,70.0,2.1
207.2926,3.9,3.9,999.9,40.0,2.1
185.7978,4.4,4.4,999.9,360.0,2.1
168.4253,5.0,5.0,999.8,0.0,0.0
156.0584,5.6,5.6,999.7,340.0,1.5
120.1355,5.6,5.0,999.4,0.0,0.0
115.4243,5.6,5.6,999.9,310.0,2.6
115.1299,6.1,5.6,1000.7,320.0,2.6
86.2738,7.2,6.7,1001.1,300.0,2.1
86.8627,10.6,9.4,1002.5,300.0,1.5
128.3801,11.1,9.4,1004.1,290.0,1.5
149.5805,13.3,8.9,1004.6,290.0,2.1
202.287,16.1,7.8,1004.3,310.0,6.2
209.0593,16.7,5.6,1003.5,300.0,7.2
225.5485,17.2,5.6,1002.8,260.0,6.7
229.3764,17.2,5.6,1003.2,320.0,3.1
238.2098,16.7,5.0,1003.5,340.0,5.1
231.4375,14.4,3.9,1004.1,340.0,3.6
232.0264,12.8,3.3,1004.4,340.0,3.1
226.4319,11.7,2.8,1005.4,340.0,3.1
241.7433,10.0,2.8,1005.7,20.0,2.1
218.7762,8.9,1.7,1005.7,30.0,3.1
230.5542,7.8,1.1,1005.0,30.0,2.6
213.7705,7.2,0.6,1004.5,60.0,3.1
196.6924,7.2,0.6,1003.9,60.0,3.1
201.6981,6.1,0.0,1003.1,30.0,2.1
182.5588,5.6,0.6,1001.1,70.0,4.1
163.1252,5.0,1.1,1000.0,70.0,5.1
145.7526,3.9,1.7,999.9,40.0,5.1
117.7799,1.1,-0.6,999.8,10.0,6.2
113.9521,0.0,-1.1,1000.2,10.0,7.7
110.1242,-0.6,-1.1,999.9,10.0,6.2
110.1242,-0.6,-1.7,1000.2,360.0,6.7
91.5739,-1.7,-2.8,1000.6,340.0,6.7
120.1355,-2.2,-3.3,1001.1,340.0,9.3
151.6416,-1.1,-5.6,1001.6,340.0,10.3
188.1534,-1.1,-7.2,1001.6,330.0,10.3
202.8759,-1.1,-8.3,1002.0,330.0,10.3
184.9145,-1.7,-10.6,1003.3,320.0,9.8
217.5984,-2.2,-12.2,1004.9,310.0,10.3
201.1092,-3.3,-13.3,1006.7,320.0,7.7
203.7592,-3.3,-14.4,1008.1,330.0,7.7
201.6981,-4.4,-15.0,1009.8,330.0,8.8
206.4093,-5.0,-17.2,1011.8,320.0,9.3
199.9314,-5.6,-17.8,1013.7,320.0,8.2
199.6369,-5.6,-17.8,1015.3,330.0,6.2
185.5034,-6.1,-17.8,1017.1,330.0,4.1
193.159,-6.7,-17.2,1018.7,310.0,4.1
186.3867,-7.2,-17.2,1019.7,250.0,2.1
165.1863,-7.2,-16.1,1020.1,270.0,2.6
150.7583,-6.1,-14.4,1020.5,280.0,3.6
132.5024,-6.7,-13.9,1021.0,260.0,2.6
123.6689,-6.1,-13.9,1022.0,290.0,3.6
104.2352,-6.1,-15.6,1022.9,260.0,4.1
89.5127,-6.1,-13.9,1023.8,260.0,3.6
83.6237,-6.1,-13.3,1024.4,260.0,4.6
115.1299,-6.1,-12.8,1024.8,250.0,4.1
121.6077,-5.0,-12.2,1025.3,270.0,6.2
127.7912,-3.9,-12.2,1025.6,260.0,6.2
141.9248,-2.8,-12.2,1025.8,280.0,5.7
154.2917,-1.7,-11.7,1025.6,280.0,5.1
184.9145,-1.7,-11.7,1024.5,250.0,5.7
192.8646,-1.7,-11.7,1023.9,270.0,5.7
215.5372,-1.1,-11.1,1024.0,270.0,4.6
201.4036,-1.7,-11.1,1023.7,270.0,4.6
204.6426,-1.7,-10.6,1023.5,260.0,4.6
201.4036,-1.7,-11.1,1023.1,260.0,2.6
198.4591,-2.2,-11.1,1022.1,230.0,2.1
199.3425,-2.2,-9.4,1021.0,140.0,1.5
187.5645,-1.7,-9.4,1020.2,170.0,1.5
184.62,-1.7,-9.4,1019.9,140.0,2.1
175.4921,-1.7,-8.3,1018.9,150.0,3.1
155.175,-1.1,-8.3,1017.5,120.0,3.1
159.5918,-1.1,-7.8,1016.5,120.0,2.1
141.0414,-1.1,-7.2,1016.0,100.0,1.5
103.0574,-1.1,-6.1,1015.1,70.0,2.1
102.4685,-1.7,-7.2,1014.3,70.0,1.5
89.5127,-1.7,-6.7,1014.1,0.0,0.0
88.6294,-1.1,-6.7,1013.9,0.0,0.0
89.8072,-1.7,-6.7,1013.6,0.0,0.0
87.1571,-0.6,-5.6,1013.8,0.0,0.0
118.3688,0.6,-4.4,1014.0,270.0,1.5
117.7799,2.2,-3.9,1013.9,230.0,2.1
135.4469,4.4,-3.3,1014.1,230.0,2.6
155.7639,5.6,-3.9,1013.2,270.0,4.6
161.6529,6.7,-3.3,1011.7,250.0,3.1
174.3142,6.7,-3.3,1011.6,240.0,2.6
181.3811,7.2,-3.3,1012.4,330.0,1.5
205.2315,8.3,-3.3,1013.4,310.0,2.1
203.1703,7.8,-3.3,1013.8,20.0,1.5
182.5588,6.7,-3.3,1014.2,0.0,0.0
179.6144,5.6,-2.2,1015.2,0.0,0.0
184.62,5.0,-2.2,1016.1,30.0,1.5
179.9088,4.4,-1.7,1016.7,0.0,0.0
165.1863,3.9,-2.2,1016.9,360.0,2.6
161.6529,5.0,-2.2,1017.2,30.0,2.1
150.7583,5.6,-2.2,1017.6,40.0,3.1
143.39700000000005,5.0,-2.8,1017.6,40.0,2.6
142.8081,5.0,-1.7,1017.5,80.0,3.6
108.652,3.9,-0.6,1017.3,100.0,3.1
115.4243,3.3,1.1,1018.0,90.0,3.1
116.3077,2.8,1.1,1017.7,100.0,3.1
113.3632,2.2,1.1,1016.5,100.0,5.7
108.9464,2.2,0.6,1016.7,90.0,5.1
112.1854,1.7,0.0,1015.3,90.0,6.7
90.985,1.7,0.0,1015.4,80.0,5.1
89.8072,1.7,0.0,1014.0,80.0,5.7
112.7743,1.1,0.0,1013.2,70.0,6.7
116.8965,0.6,0.0,1010.6,100.0,5.7
111.5965,1.1,0.6,1008.8,80.0,5.1
123.3744,1.1,0.6,1007.3,30.0,3.1
138.0969,1.7,1.1,1005.8,80.0,4.1
152.525,1.7,1.1,1004.3,40.0,3.6
168.1308,1.1,1.1,1005.2,340.0,5.1
179.6144,1.1,1.1,1005.5,340.0,4.6
186.3867,1.1,0.6,1006.1,330.0,3.1
199.6369,1.1,0.6,1006.0,330.0,2.6
186.6811,0.6,0.6,1005.3,300.0,2.6
196.6924,0.6,0.0,1004.6,260.0,2.6
200.5203,1.1,0.0,1003.8,300.0,3.1
203.7592,2.8,1.1,1003.7,270.0,4.1
178.1421,4.4,-1.7,1003.4,280.0,5.7
169.6031,3.9,-2.2,1004.3,300.0,7.7
146.0471,3.9,-3.9,1004.5,300.0,9.3
142.2192,2.8,-6.1,1005.3,300.0,9.8
114.5409,1.7,-6.7,1006.7,300.0,10.3
97.4629,1.1,-8.3,1007.5,310.0,6.7
93.9295,1.1,-8.3,1008.4,300.0,5.7
116.8965,1.7,-7.8,1009.4,290.0,6.2
102.1741,2.2,-6.7,1010.0,310.0,5.7
116.8965,3.3,-6.1,1010.0,320.0,7.2
134.2691,3.9,-6.1,1010.2,310.0,9.8
164.303,3.9,-6.7,1010.5,320.0,8.8
174.3142,5.0,-6.7,1009.6,320.0,7.2
187.27,4.4,-6.7,1009.8,320.0,9.3
209.3538,4.4,-7.2,1011.1,330.0,10.8
201.1092,3.3,-7.8,1012.6,320.0,5.1
200.2259,2.8,-7.8,1013.3,330.0,6.7
258.5269,2.2,-7.2,1014.1,340.0,8.2
252.9323,1.7,-6.7,1015.1,350.0,4.1
232.0264,0.6,-6.7,1015.7,330.0,4.1
220.8373,0.6,-7.2,1016.1,350.0,5.1
218.1873,0.0,-7.2,1016.5,330.0,4.1
211.7094,-0.6,-7.2,1015.8,350.0,3.1
211.1205,0.0,-7.8,1015.8,320.0,4.6
221.7207,-1.1,-8.9,1015.2,330.0,6.7
151.3472,-1.1,-8.3,1015.1,340.0,4.1
131.9135,-1.7,-8.3,1014.8,310.0,2.6
119.8411,-2.2,-8.3,1015.1,0.0,0.0
93.635,-2.8,-7.8,1014.9,270.0,1.5
93.0461,-2.8,-7.8,1015.3,270.0,2.1
90.1016,-3.3,-7.8,1015.2,0.0,0.0
98.3462,-2.8,-7.2,1015.5,0.0,0.0
111.302,-1.7,-6.7,1014.9,0.0,0.0
117.7799,0.0,-6.7,1014.3,280.0,2.1
133.3857,0.6,-6.7,1013.8,250.0,3.6
163.4196,1.7,-6.7,1012.7,270.0,2.6
184.0311,2.8,-6.7,1011.2,260.0,3.6
184.9145,4.4,-5.6,1010.0,260.0,2.6
212.5927,5.0,-4.4,1009.2,200.0,5.7
202.5814,5.6,-4.4,1008.8,210.0,4.1
193.7479,5.0,-3.9,1008.1,210.0,4.1
247.9267,3.3,-3.3,1008.2,200.0,3.6
218.4817,2.8,-3.3,1008.4,190.0,3.1
239.6821,2.8,-1.7,1007.7,180.0,3.1
213.7705,1.7,-1.1,1007.8,180.0,2.1
209.0593,1.1,-1.7,1007.2,180.0,3.1
222.3096,0.6,-1.7,1006.3,170.0,3.1
213.4761,0.0,-2.2,1005.7,200.0,2.1
202.8759,0.0,-2.2,1005.0,0.0,0.0
190.8035,-0.6,-2.2,1004.3,0.0,0.0
160.4751,-0.6,-2.2,1003.2,0.0,0.0
141.6303,-1.1,-2.2,1002.0,0.0,0.0
122.1967,-0.6,-2.2,1001.6,0.0,0.0
89.2183,-0.6,-1.7,1000.7,0.0,0.0
108.3575,-1.1,-1.7,1000.0,0.0,0.0
113.6576,-0.6,-1.1,999.0,0.0,0.0
115.7188,0.6,0.0,998.4,210.0,1.5
141.6303,2.2,0.0,997.1,230.0,1.5
146.9304,3.3,0.6,996.5,0.0,0.0
196.6924,5.0,1.1,995.4,230.0,1.5
194.3368,8.9,1.1,994.2,260.0,4.1
219.3651,10.6,-1.1,993.0,290.0,4.1
229.0819,8.3,-2.2,993.5,300.0,6.2
221.1318,7.2,-2.2,993.7,310.0,8.8
220.5429,5.0,-1.1,994.8,310.0,5.1
232.9098,4.4,-2.8,995.7,300.0,7.7
218.4817,3.3,-2.8,996.6,310.0,6.7
223.7818,2.2,-3.3,997.4,310.0,4.6
212.8872,1.7,-3.9,998.0,300.0,2.6
204.0537,1.7,-5.6,998.5,280.0,3.1
199.9314,2.2,-5.0,998.4,300.0,4.6
169.6031,2.8,-6.1,999.0,290.0,5.1
164.8919,1.7,-8.3,999.3,290.0,4.6
149.8749,1.1,-8.3,999.4,300.0,5.7
143.39700000000005,1.1,-8.3,999.1,340.0,6.2
121.9022,-0.6,-9.4,999.4,330.0,3.6
97.7573,-0.6,-10.0,1000.1,310.0,6.2
88.6294,-1.1,-10.0,1000.8,310.0,4.6
86.5682,-1.1,-9.4,1001.5,310.0,3.1
98.3462,-0.6,-8.9,1002.2,330.0,4.1
113.6576,0.6,-10.0,1002.5,320.0,8.2
112.1854,1.7,-10.0,1002.9,310.0,8.8
137.8025,2.8,-10.6,1003.0,310.0,6.7
171.9587,2.8,-10.6,1002.9,330.0,7.7
164.303,3.3,-10.0,1002.8,290.0,7.2
189.3312,2.8,-10.6,1002.9,320.0,7.7
197.2813,1.7,-10.0,1003.4,320.0,6.7
195.8091,2.2,-10.0,1003.9,300.0,8.2
190.2145,2.2,-10.0,1004.7,300.0,6.7
204.937,1.1,-10.0,1005.8,300.0,5.1
196.398,0.6,-10.0,1007.1,290.0,7.2
208.176,0.0,-10.0,1007.6,290.0,3.6
183.1478,-0.6,-9.4,1008.2,300.0,4.6
177.5532,-0.6,-10.0,1008.5,320.0,4.1
178.1421,-1.1,-10.0,1009.0,320.0,5.1
176.081,-1.7,-10.6,1009.6,320.0,7.7
160.7696,-2.2,-10.6,1010.2,320.0,5.1
143.1026,-2.8,-10.6,1011.0,320.0,3.1
125.7301,-2.8,-10.0,1011.0,310.0,2.6
120.4299,-3.3,-9.4,1010.9,260.0,2.1
91.2794,-3.9,-10.0,1011.1,300.0,3.1
83.6237,-3.9,-9.4,1011.4,280.0,2.1
85.3904,-3.9,-9.4,1011.6,270.0,2.6
96.2851,-2.2,-8.9,1011.8,290.0,4.6
111.0076,-1.1,-8.3,1012.1,280.0,3.6
118.9577,0.6,-7.8,1012.2,320.0,3.6
118.0744,2.2,-7.8,1012.0,330.0,3.1
0.0,3.3,-7.8,1011.3,300.0,3.6
169.6031,4.4,-7.8,1010.7,290.0,4.6
182.2644,5.0,-7.8,1010.4,280.0,2.6
195.5146,6.7,-7.8,1009.9,320.0,3.1
202.5814,6.7,-8.3,1009.8,320.0,3.1
192.8646,6.1,-7.8,1010.2,290.0,3.1
265.2992,5.0,-7.8,1010.9,270.0,2.1
254.699,4.4,-7.8,1011.5,260.0,1.5
222.3096,2.8,-7.8,1011.7,230.0,1.5
216.715,3.3,-7.8,1012.5,270.0,2.6
203.4648,2.2,-7.8,1012.4,0.0,0.0
212.8872,0.0,-7.2,1012.4,0.0,0.0
190.509,-0.6,-7.2,1011.7,0.0,0.0
182.2644,0.0,-7.2,1012.0,0.0,0.0
176.9643,-2.2,-7.2,1012.0,200.0,1.5
126.9079,-2.2,-6.7,1011.7,0.0,0.0
126.6134,-2.8,-6.7,1011.3,0.0,0.0
93.9295,-2.8,-7.2,1011.1,0.0,0.0
110.1242,-2.2,-6.7,1011.0,0.0,0.0
108.9464,-2.8,-6.7,1010.5,0.0,0.0
109.8298,0.0,-5.6,1010.6,0.0,0.0
95.4017,2.8,-3.9,1011.3,220.0,2.6
117.7799,7.2,-3.3,1010.7,210.0,4.6
122.1967,9.4,-1.1,1009.5,200.0,3.1
147.5193,13.3,0.6,1008.2,220.0,2.6
147.5193,15.6,1.1,1006.4,220.0,4.1
167.2475,17.8,1.7,1005.5,200.0,4.1
158.1195,18.3,1.7,1005.1,230.0,5.7
186.0922,19.4,1.1,1004.6,220.0,5.7
179.3199,18.9,0.0,1004.6,230.0,4.1
178.1421,16.1,-0.6,1005.0,230.0,3.6
187.5645,16.7,0.0,1005.2,240.0,3.6
176.3754,15.0,0.6,1005.0,230.0,3.6
184.3256,14.4,0.6,1005.2,260.0,2.6
157.8251,13.9,0.6,1005.3,250.0,2.1
159.8862,11.7,0.6,1005.3,0.0,0.0
147.5193,11.1,0.6,1005.5,230.0,2.6
139.8636,11.1,0.6,1005.9,240.0,2.6
130.7357,12.2,0.6,1006.3,250.0,2.6
103.9408,13.3,0.0,1006.2,260.0,3.1
99.8185,13.9,0.0,1006.1,290.0,2.1
98.3462,12.8,1.1,1006.9,220.0,2.6
100.4074,13.9,0.6,1007.4,280.0,3.1
80.3848,13.3,1.1,1008.2,280.0,2.1
77.4403,13.9,2.2,1009.1,290.0,2.6
101.5852,14.4,3.3,1009.7,270.0,2.6
105.1186,14.4,3.9,1010.1,290.0,2.6
107.4742,17.8,3.9,1009.9,310.0,4.6
113.6576,18.3,3.9,1009.8,290.0,5.7
102.4685,17.8,3.3,1009.5,280.0,3.6
117.191,19.4,2.2,1009.0,280.0,6.2
138.9803,20.0,0.0,1009.3,300.0,4.6
153.1139,20.0,0.6,1009.5,310.0,5.7
158.1195,18.9,0.6,1010.4,310.0,4.1
167.2475,17.8,0.6,1011.2,300.0,3.1
191.0979,15.6,0.6,1012.0,270.0,1.5
178.4365,13.9,1.1,1012.3,0.0,0.0
182.5588,12.2,1.7,1012.9,0.0,0.0
183.4422,10.6,0.6,1013.9,340.0,1.5
191.6868,7.8,1.1,1014.8,340.0,1.5
192.8646,10.0,0.6,1015.3,340.0,2.6
176.9643,8.3,0.0,1016.0,360.0,2.6
187.8589,8.9,0.0,1016.3,350.0,2.6
148.9916,8.9,0.0,1016.9,340.0,3.1
131.3246,7.2,0.6,1017.7,360.0,3.1
109.8298,7.8,0.6,1018.6,330.0,3.1
111.0076,7.2,0.0,1019.4,340.0,3.1
106.8853,6.1,0.0,1020.5,340.0,2.6
88.6294,7.8,0.6,1021.6,350.0,3.1
90.6905,8.9,0.0,1022.4,360.0,5.7
132.208,10.0,-0.6,1022.6,10.0,5.7
143.1026,10.6,-1.1,1022.8,10.0,7.2
191.9813,11.1,-1.1,1022.6,330.0,4.1
218.1873,12.2,-2.8,1022.2,350.0,6.2
228.7875,12.8,-3.3,1021.4,350.0,6.2
237.9154,13.3,-5.0,1021.5,360.0,6.2
247.0434,13.3,-7.2,1021.8,320.0,4.6
240.271,12.2,-8.3,1022.4,350.0,4.1
233.2042,10.6,-11.1,1023.5,10.0,3.1
246.16,8.9,-12.2,1024.6,10.0,3.1
231.1431,7.2,-11.7,1025.2,10.0,2.6
231.732,7.2,-12.2,1025.8,30.0,2.6
239.3877,5.0,-11.1,1026.5,40.0,4.1
208.4704,3.9,-10.6,1027.1,40.0,3.6
205.5259,2.8,-9.4,1027.4,40.0,3.6
207.5871,2.8,-9.4,1027.3,50.0,4.1
181.6755,1.1,-8.9,1027.0,50.0,3.6
154.8806,0.6,-8.9,1027.1,50.0,3.1
145.1637,0.0,-9.4,1027.1,60.0,2.6
115.7188,0.0,-9.4,1027.7,30.0,2.1
111.8909,-0.6,-9.4,1027.4,50.0,2.1
108.0631,-0.6,-8.9,1027.7,350.0,2.1
94.5184,1.1,-8.9,1028.1,360.0,2.1
91.8683,3.3,-5.6,1028.2,100.0,2.6
125.7301,5.6,-2.2,1027.4,140.0,3.1
153.1139,6.7,-1.7,1027.0,160.0,4.6
188.7423,8.3,-1.7,1026.5,160.0,2.6
200.5203,9.4,-2.8,1024.9,200.0,4.1
213.7705,9.4,-2.2,1023.7,200.0,3.6
222.0151,10.0,-2.8,1023.0,210.0,4.1
222.3096,10.0,-2.2,1022.1,180.0,2.6
234.6765,9.4,-2.8,1021.5,180.0,2.6
227.0208,8.3,-0.6,1021.8,180.0,3.6
250.8712,7.2,0.0,1021.6,170.0,3.6
226.4319,6.1,0.0,1021.4,170.0,3.6
240.8599,5.0,0.0,1021.8,180.0,2.1
212.2983,5.0,0.0,1021.1,190.0,3.1
209.9427,5.0,0.0,1020.0,180.0,2.1
213.7705,4.4,0.6,1019.5,200.0,1.5
211.4149,4.4,0.6,1018.5,190.0,3.1
194.3368,4.4,1.1,1017.7,190.0,2.1
184.62,4.4,1.1,1017.3,0.0,0.0
154.2917,4.4,1.7,1017.2,0.0,0.0
119.5466,4.4,1.7,1017.2,0.0,0.0
112.4798,4.4,1.7,1017.3,150.0,1.5
109.2409,5.0,2.2,1017.3,200.0,1.5
87.74600000000002,5.6,2.8,1017.1,200.0,2.1
92.4572,6.1,2.8,1016.7,180.0,1.5
114.8354,7.2,3.9,1016.4,200.0,1.5
171.0753,7.8,3.9,1016.0,170.0,2.1
193.159,9.4,4.4,1015.0,170.0,1.5
222.0151,11.7,4.4,1013.9,170.0,1.5
229.3764,12.8,5.6,1012.8,170.0,2.6
226.4319,13.3,5.6,1012.5,170.0,1.5
228.493,14.4,5.6,1011.9,200.0,3.1
243.2155,13.9,5.0,1012.1,240.0,2.1
234.0876,13.3,5.0,1012.2,210.0,1.5
222.8985,11.7,5.0,1012.1,190.0,1.5
225.5485,11.1,5.6,1012.5,260.0,1.5
209.9427,10.0,5.6,1012.4,220.0,1.5
234.6765,7.8,4.4,1012.4,0.0,0.0
223.1929,10.0,5.6,1012.0,240.0,1.5
212.5927,7.8,5.0,1012.1,0.0,0.0
214.065,7.2,5.6,1011.7,230.0,1.5
181.6755,6.1,5.0,1011.5,220.0,1.5
172.842,5.0,3.9,1011.2,0.0,0.0
147.2249,3.9,3.9,1011.0,0.0,0.0
123.08,5.0,5.0,1011.1,190.0,1.5
114.2465,7.2,7.2,1011.3,210.0,1.5
107.7686,7.2,7.2,1011.6,0.0,0.0
87.4516,7.8,7.8,1011.9,0.0,0.0
88.9238,9.4,9.4,1012.0,0.0,0.0
124.5522,10.6,10.6,1011.9,180.0,2.1
176.9643,12.2,11.7,1011.8,230.0,2.6
192.5701,14.4,11.7,1011.2,240.0,3.1
199.9314,16.7,11.7,1010.2,240.0,3.1
221.1318,18.9,12.2,1009.1,240.0,2.1
235.8543,19.4,12.2,1009.0,210.0,4.6
234.0876,21.1,11.7,1008.8,220.0,5.7
247.3378,21.1,11.7,1008.5,210.0,5.7
236.1487,18.9,11.7,1009.4,220.0,2.6
242.0377,18.3,11.1,1010.3,210.0,2.1
254.4046,17.2,11.7,1010.6,190.0,3.6
250.5767,16.1,11.7,1011.2,180.0,2.1
234.382,15.6,11.1,1011.5,170.0,2.1
235.5598,15.0,11.1,1011.5,180.0,4.1
217.5984,15.0,10.6,1012.1,230.0,2.1
207.5871,13.3,10.0,1012.2,210.0,2.1
192.2757,12.8,10.6,1012.3,190.0,3.1
167.5419,12.2,10.6,1012.3,190.0,2.1
146.3415,10.6,9.4,1012.4,0.0,0.0
120.1355,10.0,9.4,1012.5,0.0,0.0
110.4187,10.6,10.0,1012.8,330.0,1.5
111.302,9.4,9.4,1012.8,160.0,2.1
111.8909,12.2,11.1,1013.2,190.0,3.1
115.7188,15.6,12.2,1013.4,210.0,4.1
118.9577,18.3,12.8,1013.4,210.0,4.6
160.1807,20.6,13.3,1013.0,200.0,4.1
201.6981,22.2,13.3,1012.3,200.0,5.7
197.5758,22.2,11.7,1011.2,220.0,6.2
224.0763,22.8,11.7,1010.2,220.0,5.1
217.0095,22.2,11.1,1010.2,210.0,5.7
244.6878,21.7,11.7,1010.2,210.0,5.1
232.0264,22.2,11.7,1010.0,220.0,6.2
235.2654,20.6,12.2,1009.8,190.0,3.6
238.2098,18.9,12.2,1009.7,170.0,5.7
226.4319,17.2,13.3,1009.9,180.0,4.6
231.4375,16.1,13.9,1010.1,180.0,4.1
206.1148,15.6,13.9,1010.0,170.0,3.1
201.4036,14.4,13.9,1009.9,170.0,2.1
182.2644,13.9,13.3,1009.5,160.0,2.6
194.0424,13.9,13.3,1009.2,160.0,2.6
160.4751,13.9,13.3,1008.9,170.0,3.1
119.2521,13.9,13.3,1008.5,170.0,3.6
127.2023,13.3,12.8,1007.5,160.0,3.6
108.3575,13.3,12.8,1007.3,170.0,3.6
104.8241,13.3,12.8,1006.8,170.0,3.6
111.5965,13.3,12.8,1006.6,160.0,3.6
109.8298,13.9,13.3,1006.3,170.0,4.1
105.1186,16.1,13.9,1005.7,170.0,5.7
109.5353,18.3,13.9,1004.5,180.0,6.7
137.2136,20.6,13.9,1004.0,190.0,5.7
172.842,22.2,12.8,1002.6,180.0,7.7
171.6642,22.8,12.8,1000.7,180.0,6.7
201.6981,22.8,12.8,999.3,160.0,8.2
191.6868,22.2,12.8,997.2,170.0,8.2
192.8646,20.6,12.2,996.1,160.0,9.3
206.1148,18.9,12.2,996.5,180.0,7.7
206.1148,11.7,10.0,996.5,290.0,8.2
190.2145,10.0,7.2,1002.3,320.0,4.6
180.7922,8.9,5.6,1001.7,310.0,4.6
187.5645,8.9,5.0,1002.7,300.0,3.1
164.5974,8.3,5.0,1003.8,260.0,2.6
167.5419,8.3,1.7,1004.1,300.0,6.2
151.3472,7.2,-0.6,1005.2,300.0,7.2
145.7526,5.6,-3.3,1006.5,300.0,6.2
143.6915,5.0,-3.9,1007.6,300.0,6.7
108.9464,3.9,-4.4,1008.4,290.0,4.6
102.4685,3.3,-4.4,1009.1,300.0,4.1
81.2681,2.8,-6.7,1010.5,290.0,4.1
80.6792,2.8,-6.7,1012.2,300.0,5.1
98.9351,2.2,-7.2,1013.1,310.0,5.7
108.3575,2.2,-7.8,1014.5,290.0,6.2
82.4459,2.2,-7.8,1015.6,300.0,4.6
86.5682,3.3,-7.8,1016.0,290.0,5.7
